REF_DATE,GEO,Client groups,VALUE,STATUS
2015-10,Prince Edward Island,Business clients,93,NA
2015-10,Nova Scotia,"Total, all client groups",98.5,NA
2015-10,Nova Scotia,Leisure clients,99.7,NA
2015-10,Nova Scotia,Business clients,97.6,NA
2015-10,New Brunswick,"Total, all client groups",104.5,NA
2015-10,New Brunswick,Leisure clients,100.8,NA
2015-10,New Brunswick,Business clients,107.1,NA
2015-10,Quebec Region,"Total, all client groups",98.9,NA
2015-10,Quebec Region,Leisure clients,97.9,NA
2015-10,Quebec Region,Business clients,99.9,NA
2015-10,Quebec,"Total, all client groups",98.9,NA
2015-10,Quebec,Leisure clients,97.9,NA
2015-10,Quebec,Business clients,99.9,NA
2015-10,Ontario Region,"Total, all client groups",106,NA
2015-10,Ontario Region,Leisure clients,106.1,NA
2015-10,Ontario Region,Business clients,105.9,NA
2015-10,Ontario,"Total, all client groups",106,NA
2015-10,Ontario,Leisure clients,106.1,NA
2015-10,Ontario,Business clients,105.9,NA
2015-10,Prairie Region,"Total, all client groups",95.9,NA
2015-10,Prairie Region,Leisure clients,96.9,NA
2015-10,Prairie Region,Business clients,95.2,NA
2015-10,Manitoba,"Total, all client groups",101.1,NA
2015-10,Manitoba,Leisure clients,102.2,NA
2015-10,Manitoba,Business clients,99.8,NA
2015-10,Saskatchewan,"Total, all client groups",93.6,NA
2015-10,Saskatchewan,Leisure clients,95,NA
2015-10,Saskatchewan,Business clients,92.6,NA
2015-10,Alberta,"Total, all client groups",95.6,NA
2015-10,Alberta,Leisure clients,96.1,NA
2015-10,Alberta,Business clients,95.2,NA
2015-10,British Columbia Region,"Total, all client groups",103.2,NA
2015-10,British Columbia Region,Leisure clients,103,NA
2015-10,British Columbia Region,Business clients,103.6,NA
2015-10,British Columbia,"Total, all client groups",103.2,NA
2015-10,British Columbia,Leisure clients,103,NA
2015-10,British Columbia,Business clients,103.6,NA
2015-10,Territories,"Total, all client groups",100.6,NA
2015-10,Territories,Leisure clients,99.9,NA
2015-10,Territories,Business clients,101.1,NA
2015-10,Yukon,"Total, all client groups",97.5,NA
2015-10,Yukon,Leisure clients,98,NA
2015-10,Yukon,Business clients,96.8,NA
2015-10,Northwest Territories,"Total, all client groups",100.7,NA
2015-10,Northwest Territories,Leisure clients,106.7,NA
2015-10,Northwest Territories,Business clients,98.5,NA
2015-10,Nunavut,"Total, all client groups",108,NA
2015-10,Nunavut,Leisure clients,103.4,NA
2015-10,Nunavut,Business clients,109.4,NA
2016-01,Canada,"Total, all client groups",97.8,NA
2016-01,Canada,Leisure clients,99.1,NA
2016-01,Canada,Business clients,96.8,NA
2016-01,Atlantic Region,"Total, all client groups",99.3,NA
2016-01,Atlantic Region,Leisure clients,99.1,NA
2016-01,Atlantic Region,Business clients,99.4,NA
2016-01,Newfoundland and Labrador,"Total, all client groups",94.7,NA
2016-01,Newfoundland and Labrador,Leisure clients,99.3,NA
2016-01,Newfoundland and Labrador,Business clients,91.5,NA
2016-01,Prince Edward Island,"Total, all client groups",89.5,NA
2016-01,Prince Edward Island,Leisure clients,89.1,NA
2016-01,Prince Edward Island,Business clients,90.5,NA
2016-01,Nova Scotia,"Total, all client groups",99.8,NA
2016-01,Nova Scotia,Leisure clients,99.2,NA
2016-01,Nova Scotia,Business clients,100.4,NA
2016-01,New Brunswick,"Total, all client groups",103.3,NA
2016-01,New Brunswick,Leisure clients,101.9,NA
2016-01,New Brunswick,Business clients,104.4,NA
2016-01,Quebec Region,"Total, all client groups",99.9,NA
2016-01,Quebec Region,Leisure clients,100.1,NA
2016-01,Quebec Region,Business clients,99.6,NA
2016-01,Quebec,"Total, all client groups",99.9,NA
2016-01,Quebec,Leisure clients,100.1,NA
2016-01,Quebec,Business clients,99.6,NA
2016-01,Ontario Region,"Total, all client groups",95.1,NA
2016-01,Ontario Region,Leisure clients,97.2,NA
2016-01,Ontario Region,Business clients,93.5,NA
2016-01,Ontario,"Total, all client groups",95.1,NA
2016-01,Ontario,Leisure clients,97.2,NA
2016-01,Ontario,Business clients,93.5,NA
2016-01,Prairie Region,"Total, all client groups",94.8,NA
2016-01,Prairie Region,Leisure clients,96.9,NA
2016-01,Prairie Region,Business clients,93.4,NA
2016-01,Manitoba,"Total, all client groups",98.2,NA
2016-01,Manitoba,Leisure clients,98.8,NA
2016-01,Manitoba,Business clients,98.3,NA
2016-01,Saskatchewan,"Total, all client groups",92.4,NA
2016-01,Saskatchewan,Leisure clients,93.2,NA
2016-01,Saskatchewan,Business clients,91.8,NA
2016-01,Alberta,"Total, all client groups",95.1,NA
2016-01,Alberta,Leisure clients,98.1,NA
2016-01,Alberta,Business clients,93.2,NA
2016-01,British Columbia Region,"Total, all client groups",104.7,NA
2016-01,British Columbia Region,Leisure clients,104.3,NA
2016-01,British Columbia Region,Business clients,105.6,NA
2016-01,British Columbia,"Total, all client groups",104.7,NA
2016-01,British Columbia,Leisure clients,104.3,NA
2016-01,British Columbia,Business clients,105.6,NA
2016-01,Territories,"Total, all client groups",103.1,NA
2016-01,Territories,Leisure clients,103,NA
2016-01,Territories,Business clients,103,NA
2016-01,Yukon,"Total, all client groups",99.5,NA
2016-01,Yukon,Leisure clients,100.3,NA
2016-01,Yukon,Business clients,98.3,NA
2016-01,Northwest Territories,"Total, all client groups",104.8,NA
2016-01,Northwest Territories,Leisure clients,112.3,NA
2016-01,Northwest Territories,Business clients,101.6,NA
2016-01,Nunavut,"Total, all client groups",108.5,NA
2016-01,Nunavut,Leisure clients,103.8,NA
2016-01,Nunavut,Business clients,109.9,NA
2016-04,Canada,"Total, all client groups",108.3,NA
2016-04,Canada,Leisure clients,111.1,NA
2016-04,Canada,Business clients,105.7,NA
2016-04,Atlantic Region,"Total, all client groups",107.1,NA
2016-04,Atlantic Region,Leisure clients,107.6,NA
2016-04,Atlantic Region,Business clients,106.7,NA
2016-04,Newfoundland and Labrador,"Total, all client groups",97.5,NA
2016-04,Newfoundland and Labrador,Leisure clients,99.5,NA
2016-04,Newfoundland and Labrador,Business clients,96,NA
2016-04,Prince Edward Island,"Total, all client groups",97.1,NA
2016-04,Prince Edward Island,Leisure clients,95.3,NA
2016-04,Prince Edward Island,Business clients,101.4,NA
2016-04,Nova Scotia,"Total, all client groups",111.1,NA
2016-04,Nova Scotia,Leisure clients,111.4,NA
2016-04,Nova Scotia,Business clients,111,NA
2016-04,New Brunswick,"Total, all client groups",111.1,NA
2016-04,New Brunswick,Leisure clients,113.8,NA
2016-04,New Brunswick,Business clients,109.4,NA
2016-04,Quebec Region,"Total, all client groups",109.4,NA
2016-04,Quebec Region,Leisure clients,109.9,NA
2016-04,Quebec Region,Business clients,108.8,NA
2016-04,Quebec,"Total, all client groups",109.4,NA
2016-04,Quebec,Leisure clients,109.9,NA
2016-04,Quebec,Business clients,108.8,NA
2016-04,Ontario Region,"Total, all client groups",107.1,NA
2016-04,Ontario Region,Leisure clients,111.5,NA
2016-04,Ontario Region,Business clients,103.2,NA
2016-04,Ontario,"Total, all client groups",107.1,NA
2016-04,Ontario,Leisure clients,111.5,NA
2016-04,Ontario,Business clients,103.2,NA
2016-04,Prairie Region,"Total, all client groups",98.4,NA
2016-04,Prairie Region,Leisure clients,100.5,NA
2016-04,Prairie Region,Business clients,97,NA
2016-04,Manitoba,"Total, all client groups",98.6,NA
2016-04,Manitoba,Leisure clients,100.1,NA
2016-04,Manitoba,Business clients,97.4,NA
2016-04,Saskatchewan,"Total, all client groups",90.6,NA
2016-04,Saskatchewan,Leisure clients,91.1,NA
2016-04,Saskatchewan,Business clients,90.4,NA
2016-04,Alberta,"Total, all client groups",100.8,NA
2016-04,Alberta,Leisure clients,104.1,NA
2016-04,Alberta,Business clients,98.6,NA
2016-04,British Columbia Region,"Total, all client groups",124.8,NA
2016-04,British Columbia Region,Leisure clients,125.9,NA
2016-04,British Columbia Region,Business clients,123.5,NA
2016-04,British Columbia,"Total, all client groups",124.8,NA
2016-04,British Columbia,Leisure clients,125.9,NA
2016-04,British Columbia,Business clients,123.5,NA
2016-04,Territories,"Total, all client groups",103.4,NA
2016-04,Territories,Leisure clients,103.5,NA
2016-04,Territories,Business clients,103.2,NA
2016-04,Yukon,"Total, all client groups",104.6,NA
2016-04,Yukon,Leisure clients,105,NA
2016-04,Yukon,Business clients,104,NA
2016-04,Northwest Territories,"Total, all client groups",99.9,NA
2016-04,Northwest Territories,Leisure clients,105.9,NA
2016-04,Northwest Territories,Business clients,97.5,NA
2016-04,Nunavut,"Total, all client groups",108.1,NA
2016-04,Nunavut,Leisure clients,104,NA
2016-04,Nunavut,Business clients,109,NA
2016-07,Canada,"Total, all client groups",120.6,NA
2016-07,Canada,Leisure clients,126.2,NA
2016-07,Canada,Business clients,115.3,NA
2016-07,Atlantic Region,"Total, all client groups",121.9,NA
2016-07,Atlantic Region,Leisure clients,122.7,NA
2016-07,Atlantic Region,Business clients,121,NA
2016-07,Newfoundland and Labrador,"Total, all client groups",114.6,NA
2016-07,Newfoundland and Labrador,Leisure clients,117.6,NA
2016-07,Newfoundland and Labrador,Business clients,112.5,NA
2016-07,Prince Edward Island,"Total, all client groups",117.8,NA
2016-07,Prince Edward Island,Leisure clients,113.5,NA
2016-07,Prince Edward Island,Business clients,127.4,NA
2016-07,Nova Scotia,"Total, all client groups",125.5,NA
2016-07,Nova Scotia,Leisure clients,125.1,NA
2016-07,Nova Scotia,Business clients,126,NA
2016-07,New Brunswick,"Total, all client groups",120.6,NA
2016-07,New Brunswick,Leisure clients,125.7,NA
2016-07,New Brunswick,Business clients,117.2,NA
2016-07,Quebec Region,"Total, all client groups",123.1,NA
2016-07,Quebec Region,Leisure clients,124,NA
2016-07,Quebec Region,Business clients,122.2,NA
2016-07,Quebec,"Total, all client groups",123.1,NA
2016-07,Quebec,Leisure clients,124,NA
2016-07,Quebec,Business clients,122.2,NA
2016-07,Ontario Region,"Total, all client groups",122.3,NA
2016-07,Ontario Region,Leisure clients,130.2,NA
2016-07,Ontario Region,Business clients,115,NA
2016-07,Ontario,"Total, all client groups",122.3,NA
2016-07,Ontario,Leisure clients,130.2,NA
2016-07,Ontario,Business clients,115,NA
2016-07,Prairie Region,"Total, all client groups",100.3,NA
2016-07,Prairie Region,Leisure clients,102.8,NA
2016-07,Prairie Region,Business clients,98.6,NA
2016-07,Manitoba,"Total, all client groups",98.4,NA
2016-07,Manitoba,Leisure clients,99.9,NA
2016-07,Manitoba,Business clients,97.1,NA
2016-07,Saskatchewan,"Total, all client groups",88.5,NA
2016-07,Saskatchewan,Leisure clients,88.4,NA
2016-07,Saskatchewan,Business clients,88.6,NA
2016-07,Alberta,"Total, all client groups",104.2,NA
2016-07,Alberta,Leisure clients,108.6,NA
2016-07,Alberta,Business clients,101.3,NA
2016-07,British Columbia Region,"Total, all client groups",146.9,NA
2016-07,British Columbia Region,Leisure clients,152.4,NA
2016-07,British Columbia Region,Business clients,140,NA
2016-07,British Columbia,"Total, all client groups",146.9,NA
2016-07,British Columbia,Leisure clients,152.4,NA
2016-07,British Columbia,Business clients,140,NA
2016-07,Territories,"Total, all client groups",105.2,NA
2016-07,Territories,Leisure clients,105.2,NA
2016-07,Territories,Business clients,105.1,NA
2016-07,Yukon,"Total, all client groups",107.7,NA
2016-07,Yukon,Leisure clients,108.3,NA
2016-07,Yukon,Business clients,106.8,NA
2016-07,Northwest Territories,"Total, all client groups",100.9,NA
2016-07,Northwest Territories,Leisure clients,106.1,NA
2016-07,Northwest Territories,Business clients,99.1,NA
2016-07,Nunavut,"Total, all client groups",108.8,NA
2016-07,Nunavut,Leisure clients,104,NA
2016-07,Nunavut,Business clients,110.3,NA
2016-10,Canada,"Total, all client groups",101.2,NA
2016-10,Canada,Leisure clients,103.4,NA
2016-10,Canada,Business clients,99.2,NA
2016-10,Atlantic Region,"Total, all client groups",101,NA
2016-10,Atlantic Region,Leisure clients,100.7,NA
2016-10,Atlantic Region,Business clients,101.2,NA
2016-10,Newfoundland and Labrador,"Total, all client groups",97.2,NA
2016-10,Newfoundland and Labrador,Leisure clients,101.8,NA
2016-10,Newfoundland and Labrador,Business clients,94.1,NA
2016-10,Prince Edward Island,"Total, all client groups",96.9,NA
2016-10,Prince Edward Island,Leisure clients,95.3,NA
2016-10,Prince Edward Island,Business clients,100.7,NA
2016-10,Nova Scotia,"Total, all client groups",101.1,NA
2016-10,Nova Scotia,Leisure clients,98.2,NA
2016-10,Nova Scotia,Business clients,103.9,NA
2016-10,New Brunswick,"Total, all client groups",102.3,NA
2016-10,New Brunswick,Leisure clients,104.1,NA
2016-10,New Brunswick,Business clients,101.2,NA
2016-10,Quebec Region,"Total, all client groups",105.3,NA
2016-10,Quebec Region,Leisure clients,103.8,NA
2016-10,Quebec Region,Business clients,107,NA
2016-10,Quebec,"Total, all client groups",105.3,NA
2016-10,Quebec,Leisure clients,103.8,NA
2016-10,Quebec,Business clients,107,NA
2016-10,Ontario Region,"Total, all client groups",103.4,NA
2016-10,Ontario Region,Leisure clients,106.3,NA
2016-10,Ontario Region,Business clients,100.9,NA
2016-10,Ontario,"Total, all client groups",103.4,NA
2016-10,Ontario,Leisure clients,106.3,NA
2016-10,Ontario,Business clients,100.9,NA
2016-10,Prairie Region,"Total, all client groups",93,NA
2016-10,Prairie Region,Leisure clients,97.3,NA
2016-10,Prairie Region,Business clients,89.8,NA
2016-10,Manitoba,"Total, all client groups",101.7,NA
2016-10,Manitoba,Leisure clients,102.4,NA
2016-10,Manitoba,Business clients,101.7,NA
2016-10,Saskatchewan,"Total, all client groups",87.8,NA
2016-10,Saskatchewan,Leisure clients,87.5,NA
2016-10,Saskatchewan,Business clients,88.2,NA
2016-10,Alberta,"Total, all client groups",92.6,NA
2016-10,Alberta,Leisure clients,98.9,NA
2016-10,Alberta,Business clients,88.3,NA
2016-10,British Columbia Region,"Total, all client groups",107.6,NA
2016-10,British Columbia Region,Leisure clients,108.4,NA
2016-10,British Columbia Region,Business clients,106.8,NA
2016-10,British Columbia,"Total, all client groups",107.6,NA
2016-10,British Columbia,Leisure clients,108.4,NA
2016-10,British Columbia,Business clients,106.8,NA
2016-10,Territories,"Total, all client groups",102.9,NA
2016-10,Territories,Leisure clients,102.7,NA
2016-10,Territories,Business clients,102.9,NA
2016-10,Yukon,"Total, all client groups",100.8,NA
2016-10,Yukon,Leisure clients,101.2,NA
2016-10,Yukon,Business clients,100.2,NA
2016-10,Northwest Territories,"Total, all client groups",101.4,NA
2016-10,Northwest Territories,Leisure clients,106.6,NA
2016-10,Northwest Territories,Business clients,99.6,NA
2016-10,Nunavut,"Total, all client groups",111.4,NA
2016-10,Nunavut,Leisure clients,109.8,NA
2016-10,Nunavut,Business clients,110.3,NA
2017-01,Canada,"Total, all client groups",98.6,NA
2017-01,Canada,Leisure clients,101.4,NA
2017-01,Canada,Business clients,96.1,NA
2017-01,Atlantic Region,"Total, all client groups",98.1,NA
2017-01,Atlantic Region,Leisure clients,99.4,NA
2017-01,Atlantic Region,Business clients,97,NA
2017-01,Newfoundland and Labrador,"Total, all client groups",92.7,NA
2017-01,Newfoundland and Labrador,Leisure clients,96.2,NA
2017-01,Newfoundland and Labrador,Business clients,90.2,NA
2017-01,Prince Edward Island,"Total, all client groups",91.6,NA
2017-01,Prince Edward Island,Leisure clients,89.9,NA
2017-01,Prince Edward Island,Business clients,95.5,NA
2017-01,Nova Scotia,"Total, all client groups",97.3,NA
2017-01,Nova Scotia,Leisure clients,96.7,NA
2017-01,Nova Scotia,Business clients,97.9,NA
2017-01,New Brunswick,"Total, all client groups",103.9,NA
2017-01,New Brunswick,Leisure clients,110.7,NA
2017-01,New Brunswick,Business clients,99.5,NA
2017-01,Quebec Region,"Total, all client groups",102.2,NA
2017-01,Quebec Region,Leisure clients,101.5,NA
2017-01,Quebec Region,Business clients,103.1,NA
2017-01,Quebec,"Total, all client groups",102.2,NA
2017-01,Quebec,Leisure clients,101.5,NA
2017-01,Quebec,Business clients,103.1,NA
2017-01,Ontario Region,"Total, all client groups",98.7,NA
2017-01,Ontario Region,Leisure clients,102.1,NA
2017-01,Ontario Region,Business clients,95.7,NA
2017-01,Ontario,"Total, all client groups",98.7,NA
2017-01,Ontario,Leisure clients,102.1,NA
2017-01,Ontario,Business clients,95.7,NA
2017-01,Prairie Region,"Total, all client groups",92.9,NA
2017-01,Prairie Region,Leisure clients,97.8,NA
2017-01,Prairie Region,Business clients,89.1,NA
2017-01,Manitoba,"Total, all client groups",96.8,NA
2017-01,Manitoba,Leisure clients,98.3,NA
2017-01,Manitoba,Business clients,95.6,NA
2017-01,Saskatchewan,"Total, all client groups",85.6,NA
2017-01,Saskatchewan,Leisure clients,84.8,NA
2017-01,Saskatchewan,Business clients,86.4,NA
2017-01,Alberta,"Total, all client groups",94.2,NA
2017-01,Alberta,Leisure clients,101.9,NA
2017-01,Alberta,Business clients,88.8,NA
2017-01,British Columbia Region,"Total, all client groups",105.1,NA
2017-01,British Columbia Region,Leisure clients,106.1,NA
2017-01,British Columbia Region,Business clients,104,NA
2017-01,British Columbia,"Total, all client groups",105.1,NA
2017-01,British Columbia,Leisure clients,106.1,NA
2017-01,British Columbia,Business clients,104,NA
2017-01,Territories,"Total, all client groups",103,NA
2017-01,Territories,Leisure clients,102.8,NA
2017-01,Territories,Business clients,103.1,NA
2017-01,Yukon,"Total, all client groups",100.8,NA
2017-01,Yukon,Leisure clients,101.3,NA
2017-01,Yukon,Business clients,100.3,NA
2017-01,Northwest Territories,"Total, all client groups",102.8,NA
2017-01,Northwest Territories,Leisure clients,109.5,NA
2017-01,Northwest Territories,Business clients,100.1,NA
2017-01,Nunavut,"Total, all client groups",109.1,NA
2017-01,Nunavut,Leisure clients,104.8,NA
2017-01,Nunavut,Business clients,110.3,NA
2017-04,Canada,"Total, all client groups",112.3,NA
2017-04,Canada,Leisure clients,116.6,NA
2017-04,Canada,Business clients,108.3,NA
2017-04,Atlantic Region,"Total, all client groups",111.5,NA
2017-04,Atlantic Region,Leisure clients,108.7,NA
2017-04,Atlantic Region,Business clients,113.8,NA
2017-04,Newfoundland and Labrador,"Total, all client groups",104.7,NA
2017-04,Newfoundland and Labrador,Leisure clients,100.1,NA
2017-04,Newfoundland and Labrador,Business clients,107.9,NA
2017-04,Prince Edward Island,"Total, all client groups",107.6,NA
2017-04,Prince Edward Island,Leisure clients,104,NA
2017-04,Prince Edward Island,Business clients,115.6,NA
2017-04,Nova Scotia,"Total, all client groups",111.7,NA
2017-04,Nova Scotia,Leisure clients,107.5,NA
2017-04,Nova Scotia,Business clients,115.7,NA
2017-04,New Brunswick,"Total, all client groups",115.2,NA
2017-04,New Brunswick,Leisure clients,119.5,NA
2017-04,New Brunswick,Business clients,112.5,NA
2017-04,Quebec Region,"Total, all client groups",113.1,NA
2017-04,Quebec Region,Leisure clients,113.2,NA
2017-04,Quebec Region,Business clients,112.9,NA
2017-04,Quebec,"Total, all client groups",113.1,NA
2017-04,Quebec,Leisure clients,113.2,NA
2017-04,Quebec,Business clients,112.9,NA
2017-04,Ontario Region,"Total, all client groups",114,NA
2017-04,Ontario Region,Leisure clients,118.8,NA
2017-04,Ontario Region,Business clients,109.8,NA
2017-04,Ontario,"Total, all client groups",114,NA
2017-04,Ontario,Leisure clients,118.8,NA
2017-04,Ontario,Business clients,109.8,NA
2017-04,Prairie Region,"Total, all client groups",98,NA
2017-04,Prairie Region,Leisure clients,102.1,NA
2017-04,Prairie Region,Business clients,94.9,NA
2017-04,Manitoba,"Total, all client groups",99,NA
2017-04,Manitoba,Leisure clients,98.6,NA
2017-04,Manitoba,Business clients,100.4,NA
2017-04,Saskatchewan,"Total, all client groups",85.8,NA
2017-04,Saskatchewan,Leisure clients,85.9,NA
2017-04,Saskatchewan,Business clients,85.9,NA
2017-04,Alberta,"Total, all client groups",101.2,NA
2017-04,Alberta,Leisure clients,108.6,NA
2017-04,Alberta,Business clients,96.1,NA
2017-04,British Columbia Region,"Total, all client groups",131.4,NA
2017-04,British Columbia Region,Leisure clients,136,NA
2017-04,British Columbia Region,Business clients,125.6,NA
2017-04,British Columbia,"Total, all client groups",131.4,NA
2017-04,British Columbia,Leisure clients,136,NA
2017-04,British Columbia,Business clients,125.6,NA
2017-04,Territories,"Total, all client groups",104.5,NA
2017-04,Territories,Leisure clients,105,NA
2017-04,Territories,Business clients,104,NA
2017-04,Yukon,"Total, all client groups",108.3,NA
2017-04,Yukon,Leisure clients,108.7,NA
2017-04,Yukon,Business clients,107.7,NA
2017-04,Northwest Territories,"Total, all client groups",98.3,NA
2017-04,Northwest Territories,Leisure clients,104.6,NA
2017-04,Northwest Territories,Business clients,95.8,NA
2017-04,Nunavut,"Total, all client groups",109,NA
2017-04,Nunavut,Leisure clients,104.5,NA
2017-04,Nunavut,Business clients,110.3,NA
2017-07,Canada,"Total, all client groups",125.9,NA
2017-07,Canada,Leisure clients,130.9,NA
2017-07,Canada,Business clients,121.1,NA
2017-07,Atlantic Region,"Total, all client groups",133.9,NA
2017-07,Atlantic Region,Leisure clients,134.2,NA
2017-07,Atlantic Region,Business clients,133.6,NA
2017-07,Newfoundland and Labrador,"Total, all client groups",118,NA
2017-07,Newfoundland and Labrador,Leisure clients,120.4,NA
2017-07,Newfoundland and Labrador,Business clients,116.4,NA
2017-07,Prince Edward Island,"Total, all client groups",138.1,NA
2017-07,Prince Edward Island,Leisure clients,133.2,NA
2017-07,Prince Edward Island,Business clients,149.3,NA
2017-07,Nova Scotia,"Total, all client groups",140,NA
2017-07,Nova Scotia,Leisure clients,136.6,NA
2017-07,Nova Scotia,Business clients,143.3,NA
2017-07,New Brunswick,"Total, all client groups",134,NA
2017-07,New Brunswick,Leisure clients,140.1,NA
2017-07,New Brunswick,Business clients,130,NA
2017-07,Quebec Region,"Total, all client groups",127.2,NA
2017-07,Quebec Region,Leisure clients,125.7,NA
2017-07,Quebec Region,Business clients,128.9,NA
2017-07,Quebec,"Total, all client groups",127.2,NA
2017-07,Quebec,Leisure clients,125.7,NA
2017-07,Quebec,Business clients,128.9,NA
2017-07,Ontario Region,"Total, all client groups",127.4,NA
2017-07,Ontario Region,Leisure clients,135.5,NA
2017-07,Ontario Region,Business clients,120,NA
2017-07,Ontario,"Total, all client groups",127.4,NA
2017-07,Ontario,Leisure clients,135.5,NA
2017-07,Ontario,Business clients,120,NA
2017-07,Prairie Region,"Total, all client groups",101.2,NA
2017-07,Prairie Region,Leisure clients,104.7,NA
2017-07,Prairie Region,Business clients,98.7,NA
2017-07,Manitoba,"Total, all client groups",97.4,NA
2017-07,Manitoba,Leisure clients,96.5,NA
2017-07,Manitoba,Business clients,99.8,NA
2017-07,Saskatchewan,"Total, all client groups",84.3,NA
2017-07,Saskatchewan,Leisure clients,84.3,NA
2017-07,Saskatchewan,Business clients,84.4,NA
2017-07,Alberta,"Total, all client groups",106.8,NA
2017-07,Alberta,Leisure clients,114,NA
2017-07,Alberta,Business clients,101.8,NA
2017-07,British Columbia Region,"Total, all client groups",157.3,NA
2017-07,British Columbia Region,Leisure clients,159.8,NA
2017-07,British Columbia Region,Business clients,154.5,NA
2017-07,British Columbia,"Total, all client groups",157.3,NA
2017-07,British Columbia,Leisure clients,159.8,NA
2017-07,British Columbia,Business clients,154.5,NA
2017-07,Territories,"Total, all client groups",108.2,NA
2017-07,Territories,Leisure clients,109.2,NA
2017-07,Territories,Business clients,107.2,NA
2017-07,Yukon,"Total, all client groups",113.6,NA
2017-07,Yukon,Leisure clients,114.8,NA
2017-07,Yukon,Business clients,112.1,NA
2017-07,Northwest Territories,"Total, all client groups",101.4,NA
2017-07,Northwest Territories,Leisure clients,107.7,NA
2017-07,Northwest Territories,Business clients,98.9,NA
2017-07,Nunavut,"Total, all client groups",109.8,NA
2017-07,Nunavut,Leisure clients,105.2,NA
2017-07,Nunavut,Business clients,111,NA
2017-10,Canada,"Total, all client groups",102.6,NA
2017-10,Canada,Leisure clients,103.3,NA
2017-10,Canada,Business clients,102.3,NA
2017-10,Atlantic Region,"Total, all client groups",105,NA
2017-10,Atlantic Region,Leisure clients,104.8,NA
2017-10,Atlantic Region,Business clients,105.1,NA
2017-10,Newfoundland and Labrador,"Total, all client groups",97.1,NA
2017-10,Newfoundland and Labrador,Leisure clients,98.1,NA
2017-10,Newfoundland and Labrador,Business clients,96.4,NA
2017-10,Prince Edward Island,"Total, all client groups",93.3,NA
2017-10,Prince Edward Island,Leisure clients,88.5,NA
2017-10,Prince Edward Island,Business clients,104.1,NA
2017-10,Nova Scotia,"Total, all client groups",107.4,NA
2017-10,Nova Scotia,Leisure clients,107.2,NA
2017-10,Nova Scotia,Business clients,107.7,NA
2017-10,New Brunswick,"Total, all client groups",110.3,NA
2017-10,New Brunswick,Leisure clients,115.1,NA
2017-10,New Brunswick,Business clients,107.2,NA
2017-10,Quebec Region,"Total, all client groups",104.6,NA
2017-10,Quebec Region,Leisure clients,98.9,NA
2017-10,Quebec Region,Business clients,110.9,NA
2017-10,Quebec,"Total, all client groups",104.6,NA
2017-10,Quebec,Leisure clients,98.9,NA
2017-10,Quebec,Business clients,110.9,NA
2017-10,Ontario Region,"Total, all client groups",108.3,NA
2017-10,Ontario Region,Leisure clients,109.7,NA
2017-10,Ontario Region,Business clients,107.3,NA
2017-10,Ontario,"Total, all client groups",108.3,NA
2017-10,Ontario,Leisure clients,109.7,NA
2017-10,Ontario,Business clients,107.3,NA
2017-10,Prairie Region,"Total, all client groups",92.1,NA
2017-10,Prairie Region,Leisure clients,95,NA
2017-10,Prairie Region,Business clients,90.1,NA
2017-10,Manitoba,"Total, all client groups",96.7,NA
2017-10,Manitoba,Leisure clients,96.4,NA
2017-10,Manitoba,Business clients,98.2,NA
2017-10,Saskatchewan,"Total, all client groups",81.7,NA
2017-10,Saskatchewan,Leisure clients,78.8,NA
2017-10,Saskatchewan,Business clients,84.3,NA
2017-10,Alberta,"Total, all client groups",94,NA
2017-10,Alberta,Leisure clients,99.6,NA
2017-10,Alberta,Business clients,90.1,NA
2017-10,British Columbia Region,"Total, all client groups",108.2,NA
2017-10,British Columbia Region,Leisure clients,108.3,NA
2017-10,British Columbia Region,Business clients,108.5,NA
2017-10,British Columbia,"Total, all client groups",108.2,NA
2017-10,British Columbia,Leisure clients,108.3,NA
2017-10,British Columbia,Business clients,108.5,NA
2017-10,Territories,"Total, all client groups",104.7,NA
2017-10,Territories,Leisure clients,103.7,NA
2017-10,Territories,Business clients,105.4,NA
2017-10,Yukon,"Total, all client groups",103.5,NA
2017-10,Yukon,Leisure clients,103.3,NA
2017-10,Yukon,Business clients,103.7,NA
2017-10,Northwest Territories,"Total, all client groups",103,NA
2017-10,Northwest Territories,Leisure clients,108.2,NA
2017-10,Northwest Territories,Business clients,101.2,NA
2017-10,Nunavut,"Total, all client groups",111.5,NA
2017-10,Nunavut,Leisure clients,106.6,NA
2017-10,Nunavut,Business clients,113,NA
2018-01,Canada,"Total, all client groups",99.6,NA
2018-01,Canada,Leisure clients,99.9,NA
2018-01,Canada,Business clients,99.6,NA
2018-01,Atlantic Region,"Total, all client groups",97.6,NA
2018-01,Atlantic Region,Leisure clients,96.5,NA
2018-01,Atlantic Region,Business clients,98.5,NA
2018-01,Newfoundland and Labrador,"Total, all client groups",88.5,NA
2018-01,Newfoundland and Labrador,Leisure clients,86.7,NA
2018-01,Newfoundland and Labrador,Business clients,89.7,NA
2018-01,Prince Edward Island,"Total, all client groups",86.6,NA
2018-01,Prince Edward Island,Leisure clients,82,NA
2018-01,Prince Edward Island,Business clients,97.1,NA
2018-01,Nova Scotia,"Total, all client groups",97.5,NA
2018-01,Nova Scotia,Leisure clients,95.6,NA
2018-01,Nova Scotia,Business clients,99.4,NA
2018-01,New Brunswick,"Total, all client groups",108.2,NA
2018-01,New Brunswick,Leisure clients,115.6,NA
2018-01,New Brunswick,Business clients,103.3,NA
