REF_DATE,GEO,Commodity,"Machinery and equipment, domestic and imported",VALUE,STATUS
2018-10,Canada,Institutional furniture,Total domestic and imported,133,NA
2018-10,Canada,Institutional furniture,Domestic,111.4,NA
2018-10,Canada,Institutional furniture,Imported,157.1,NA
2018-10,Canada,Office furniture,Total domestic and imported,120.7,NA
2018-10,Canada,Office furniture,Domestic,111.4,NA
2018-10,Canada,Office furniture,Imported,150.2,NA
2018-10,Canada,Office and store fixtures,Total domestic and imported,137.8,NA
2018-10,Canada,Office and store fixtures,Domestic,113.6,NA
2018-10,Canada,Office and store fixtures,Imported,149.1,NA
2018-10,Canada,Mattresses and foundations,Total domestic and imported,115.4,NA
2018-10,Canada,Mattresses and foundations,Domestic,105.4,NA
2018-10,Canada,Mattresses and foundations,Imported,152.4,NA
2018-10,Canada,Blinds and shades,Total domestic and imported,141.2,NA
2018-10,Canada,Blinds and shades,Domestic,139.3,NA
2018-10,Canada,Blinds and shades,Imported,145,NA
2018-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Total domestic and imported,131,NA
2018-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Domestic,117.8,NA
2018-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Imported,138.3,NA
2018-10,Canada,Sporting and athletic goods,Total domestic and imported,131.7,NA
2018-10,Canada,Sporting and athletic goods,Domestic,114,NA
2018-10,Canada,Sporting and athletic goods,Imported,138.9,NA
2018-10,Canada,Signs,Total domestic and imported,111.7,NA
2018-10,Canada,Signs,Domestic,109.5,NA
2018-10,Canada,Signs,Imported,145,NA
2019-01,Canada,Carpets and rugs,Total domestic and imported,137.3,NA
2019-01,Canada,Carpets and rugs,Domestic,107.7,NA
2019-01,Canada,Carpets and rugs,Imported,151.9,NA
2019-01,Canada,Other textile products,Total domestic and imported,124,NA
2019-01,Canada,Other textile products,Domestic,112.3,NA
2019-01,Canada,Other textile products,Imported,138.6,NA
2019-01,Canada,Wood containers and pallets,Total domestic and imported,114.5,NA
2019-01,Canada,Wood containers and pallets,Domestic,104.8,NA
2019-01,Canada,Wood containers and pallets,Imported,174.7,NA
2019-01,Canada,Prefabricated wood buildings and components,Total domestic and imported,119.8,NA
2019-01,Canada,Prefabricated wood buildings and components,Domestic,105.2,NA
2019-01,Canada,Prefabricated wood buildings and components,Imported,166.9,NA
2019-01,Canada,Rubber and plastic hoses and belts,Total domestic and imported,160.9,NA
2019-01,Canada,Rubber and plastic hoses and belts,Domestic,120.9,NA
2019-01,Canada,Rubber and plastic hoses and belts,Imported,181,NA
2019-01,Canada,Glass and glass products,Total domestic and imported,143.9,NA
2019-01,Canada,Glass and glass products,Domestic,127.7,NA
2019-01,Canada,Glass and glass products,Imported,152.5,NA
2019-01,Canada,"Boilers, tanks and heavy gauge metal containers",Total domestic and imported,123.8,NA
2019-01,Canada,"Boilers, tanks and heavy gauge metal containers",Domestic,113.6,NA
2019-01,Canada,"Boilers, tanks and heavy gauge metal containers",Imported,152.6,NA
2019-01,Canada,Springs and wire products,Total domestic and imported,150,NA
2019-01,Canada,Springs and wire products,Domestic,120.6,NA
2019-01,Canada,Springs and wire products,Imported,160.3,NA
2019-01,Canada,Hand tools and cutlery (except precious metal),Total domestic and imported,144.2,NA
2019-01,Canada,Hand tools and cutlery (except precious metal),Domestic,126.3,NA
2019-01,Canada,Hand tools and cutlery (except precious metal),Imported,145.8,NA
2019-01,Canada,Metal valves and pipe fittings,Total domestic and imported,164.3,NA
2019-01,Canada,Metal valves and pipe fittings,Domestic,117.1,NA
2019-01,Canada,Metal valves and pipe fittings,Imported,171,NA
2019-01,Canada,"Agricultural, lawn and garden machinery and equipment",Total domestic and imported,143.2,NA
2019-01,Canada,"Agricultural, lawn and garden machinery and equipment",Domestic,133,NA
2019-01,Canada,"Agricultural, lawn and garden machinery and equipment",Imported,146.3,NA
2019-01,Canada,"Logging, mining and construction machinery and equipment",Total domestic and imported,135.8,NA
2019-01,Canada,"Logging, mining and construction machinery and equipment",Domestic,112.2,NA
2019-01,Canada,"Logging, mining and construction machinery and equipment",Imported,151.3,NA
2019-01,Canada,Other industry-specific machinery,Total domestic and imported,138.2,NA
2019-01,Canada,Other industry-specific machinery,Domestic,118.4,NA
2019-01,Canada,Other industry-specific machinery,Imported,140.4,NA
2019-01,Canada,Commercial and service industry machinery,Total domestic and imported,134.4,NA
2019-01,Canada,Commercial and service industry machinery,Domestic,98.7,NA
2019-01,Canada,Commercial and service industry machinery,Imported,143.4,NA
2019-01,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Total domestic and imported,144.7,NA
2019-01,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Domestic,105.8,NA
2019-01,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Imported,158.6,NA
2019-01,Canada,Heating and cooling equipment (except household refrigerators and freezers),Total domestic and imported,143,NA
2019-01,Canada,Heating and cooling equipment (except household refrigerators and freezers),Domestic,113,NA
2019-01,Canada,Heating and cooling equipment (except household refrigerators and freezers),Imported,157.3,NA
2019-01,Canada,Metalworking machinery,Total domestic and imported,121.7,NA
2019-01,Canada,Metalworking machinery,Domestic,107.2,NA
2019-01,Canada,Metalworking machinery,Imported,142.5,NA
2019-01,Canada,Turbines and turbine generator set units,Total domestic and imported,132.2,NA
2019-01,Canada,Turbines and turbine generator set units,Domestic,106.1,NA
2019-01,Canada,Turbines and turbine generator set units,Imported,134,NA
2019-01,Canada,Other engine and power transmission equipment,Total domestic and imported,136.4,NA
2019-01,Canada,Other engine and power transmission equipment,Domestic,120.5,NA
2019-01,Canada,Other engine and power transmission equipment,Imported,139.8,NA
2019-01,Canada,Pumps and compressors,Total domestic and imported,153.5,NA
2019-01,Canada,Pumps and compressors,Domestic,119.7,NA
2019-01,Canada,Pumps and compressors,Imported,160.7,NA
2019-01,Canada,Material handling equipment,Total domestic and imported,147.1,NA
2019-01,Canada,Material handling equipment,Domestic,123.2,NA
2019-01,Canada,Material handling equipment,Imported,157.1,NA
2019-01,Canada,Other miscellaneous general-purpose machinery,Total domestic and imported,146.9,NA
2019-01,Canada,Other miscellaneous general-purpose machinery,Domestic,111.5,NA
2019-01,Canada,Other miscellaneous general-purpose machinery,Imported,153.4,NA
2019-01,Canada,Computers and computer peripheral equipment,Total domestic and imported,106.7,NA
2019-01,Canada,Computers and computer peripheral equipment,Domestic,107.3,NA
2019-01,Canada,Computers and computer peripheral equipment,Imported,106.7,NA
2019-01,Canada,Telephone apparatus,Total domestic and imported,122.5,NA
2019-01,Canada,Telephone apparatus,Domestic,89.2,NA
2019-01,Canada,Telephone apparatus,Imported,123.2,NA
2019-01,Canada,Other communications equipment,Total domestic and imported,125,NA
2019-01,Canada,Other communications equipment,Domestic,111.8,NA
2019-01,Canada,Other communications equipment,Imported,129,NA
2019-01,Canada,Televisions and other audio and video equipment,Total domestic and imported,109.7,NA
2019-01,Canada,Televisions and other audio and video equipment,Domestic,121.4,NA
2019-01,Canada,Televisions and other audio and video equipment,Imported,109.7,NA
2019-01,Canada,Navigational and guidance instruments,Total domestic and imported,147.9,NA
2019-01,Canada,Navigational and guidance instruments,Domestic,131.1,NA
2019-01,Canada,Navigational and guidance instruments,Imported,167.1,NA
2019-01,Canada,"Measuring, medical and controlling devices",Total domestic and imported,138.6,NA
2019-01,Canada,"Measuring, medical and controlling devices",Domestic,97.6,NA
2019-01,Canada,"Measuring, medical and controlling devices",Imported,142.5,NA
2019-01,Canada,Small electric appliances,Total domestic and imported,133,NA
2019-01,Canada,Small electric appliances,Domestic,101.7,NA
2019-01,Canada,Small electric appliances,Imported,133.7,NA
2019-01,Canada,Major appliances,Total domestic and imported,142.6,NA
2019-01,Canada,Major appliances,Domestic,104.4,NA
2019-01,Canada,Major appliances,Imported,148.8,NA
2019-01,Canada,Transformers,Total domestic and imported,116,NA
2019-01,Canada,Transformers,Domestic,107.5,NA
2019-01,Canada,Transformers,Imported,134.5,NA
2019-01,Canada,Electric motors and generators,Total domestic and imported,149.1,NA
2019-01,Canada,Electric motors and generators,Domestic,119.2,NA
2019-01,Canada,Electric motors and generators,Imported,149.6,NA
2019-01,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Total domestic and imported,135.6,NA
2019-01,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Domestic,112.5,NA
2019-01,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Imported,143.9,NA
2019-01,Canada,Wiring devices,Total domestic and imported,141.9,NA
2019-01,Canada,Wiring devices,Domestic,106.6,NA
2019-01,Canada,Wiring devices,Imported,143.9,NA
2019-01,Canada,Passenger cars,Total domestic and imported,129,NA
2019-01,Canada,Passenger cars,Domestic,84.6,NA
2019-01,Canada,Passenger cars,Imported,135.6,NA
2019-01,Canada,"Light-duty trucks, vans and sport utility vehicles",Total domestic and imported,134,NA
2019-01,Canada,"Light-duty trucks, vans and sport utility vehicles",Domestic,106,NA
2019-01,Canada,"Light-duty trucks, vans and sport utility vehicles",Imported,144.4,NA
2019-01,Canada,Medium and heavy-duty trucks and chassis,Total domestic and imported,153.1,NA
2019-01,Canada,Medium and heavy-duty trucks and chassis,Domestic,137.9,NA
2019-01,Canada,Medium and heavy-duty trucks and chassis,Imported,153.3,NA
2019-01,Canada,Buses,Total domestic and imported,141.2,NA
2019-01,Canada,Buses,Domestic,124.2,NA
2019-01,Canada,Buses,Imported,156.3,NA
2019-01,Canada,Motor vehicle bodies and special purpose motor vehicles,Total domestic and imported,133.9,NA
2019-01,Canada,Motor vehicle bodies and special purpose motor vehicles,Domestic,117.6,NA
2019-01,Canada,Motor vehicle bodies and special purpose motor vehicles,Imported,149.9,NA
2019-01,Canada,Freight and utility trailers,Total domestic and imported,143.4,NA
2019-01,Canada,Freight and utility trailers,Domestic,128.6,NA
2019-01,Canada,Freight and utility trailers,Imported,158.5,NA
2019-01,Canada,"Motor homes, travel trailers and campers",Total domestic and imported,152.4,NA
2019-01,Canada,"Motor homes, travel trailers and campers",Domestic,125.6,NA
2019-01,Canada,"Motor homes, travel trailers and campers",Imported,154.8,NA
2019-01,Canada,Aircraft and aircraft engines,Total domestic and imported,150,NA
2019-01,Canada,Aircraft and aircraft engines,Domestic,149.9,NA
2019-01,Canada,Aircraft and aircraft engines,Imported,150,NA
2019-01,Canada,Aircraft parts and equipment,Total domestic and imported,139.1,NA
2019-01,Canada,Aircraft parts and equipment,Domestic,122.5,NA
2019-01,Canada,Aircraft parts and equipment,Imported,141.6,NA
2019-01,Canada,Railroad rolling stocks,Total domestic and imported,123.8,NA
2019-01,Canada,Railroad rolling stocks,Domestic,103.2,NA
2019-01,Canada,Railroad rolling stocks,Imported,143.9,NA
2019-01,Canada,Ships,Total domestic and imported,117.4,NA
2019-01,Canada,Ships,Domestic,108,NA
2019-01,Canada,Ships,Imported,134.4,NA
2019-01,Canada,Boats,Total domestic and imported,156.3,NA
2019-01,Canada,Boats,Domestic,127.2,NA
2019-01,Canada,Boats,Imported,158.6,NA
2019-01,Canada,Other transportation equipment and related parts,Total domestic and imported,128,NA
2019-01,Canada,Other transportation equipment and related parts,Domestic,122,NA
2019-01,Canada,Other transportation equipment and related parts,Imported,135.7,NA
2019-01,Canada,Household furniture,Total domestic and imported,141.1,NA
2019-01,Canada,Household furniture,Domestic,120.2,NA
2019-01,Canada,Household furniture,Imported,149.7,NA
2019-01,Canada,Institutional furniture,Total domestic and imported,134.4,NA
2019-01,Canada,Institutional furniture,Domestic,111.2,NA
2019-01,Canada,Institutional furniture,Imported,160.6,NA
2019-01,Canada,Office furniture,Total domestic and imported,121.2,NA
2019-01,Canada,Office furniture,Domestic,111.4,NA
2019-01,Canada,Office furniture,Imported,152.5,NA
2019-01,Canada,Office and store fixtures,Total domestic and imported,138.8,NA
2019-01,Canada,Office and store fixtures,Domestic,113.7,NA
2019-01,Canada,Office and store fixtures,Imported,150.7,NA
2019-01,Canada,Mattresses and foundations,Total domestic and imported,115.6,NA
2019-01,Canada,Mattresses and foundations,Domestic,105.3,NA
2019-01,Canada,Mattresses and foundations,Imported,153.7,NA
2019-01,Canada,Blinds and shades,Total domestic and imported,142.7,NA
2019-01,Canada,Blinds and shades,Domestic,139.3,NA
2019-01,Canada,Blinds and shades,Imported,149.7,NA
2019-01,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Total domestic and imported,132.4,NA
2019-01,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Domestic,118.3,NA
2019-01,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Imported,140,NA
2019-01,Canada,Sporting and athletic goods,Total domestic and imported,134.3,NA
2019-01,Canada,Sporting and athletic goods,Domestic,115.3,NA
2019-01,Canada,Sporting and athletic goods,Imported,142,NA
2019-01,Canada,Signs,Total domestic and imported,111.8,NA
2019-01,Canada,Signs,Domestic,109.5,NA
2019-01,Canada,Signs,Imported,146.1,NA
2019-04,Canada,Carpets and rugs,Total domestic and imported,138.9,NA
2019-04,Canada,Carpets and rugs,Domestic,111.5,NA
2019-04,Canada,Carpets and rugs,Imported,152.4,NA
2019-04,Canada,Other textile products,Total domestic and imported,123.5,NA
2019-04,Canada,Other textile products,Domestic,112.4,NA
2019-04,Canada,Other textile products,Imported,137.4,NA
2019-04,Canada,Wood containers and pallets,Total domestic and imported,113.7,NA
2019-04,Canada,Wood containers and pallets,Domestic,103.5,NA
2019-04,Canada,Wood containers and pallets,Imported,177,NA
2019-04,Canada,Prefabricated wood buildings and components,Total domestic and imported,122.6,NA
