REF_DATE,GEO,Client groups,VALUE,STATUS
2018-07,Ontario Region,"Total, all client groups",122.7,NA
2018-07,Ontario Region,Leisure clients,129.1,NA
2018-07,Ontario Region,Business clients,116.9,NA
2018-07,Ontario,"Total, all client groups",122.7,NA
2018-07,Ontario,Leisure clients,129.1,NA
2018-07,Ontario,Business clients,116.9,NA
2018-07,Prairie Region,"Total, all client groups",99.5,NA
2018-07,Prairie Region,Leisure clients,101,NA
2018-07,Prairie Region,Business clients,98.6,NA
2018-07,Manitoba,"Total, all client groups",91,NA
2018-07,Manitoba,Leisure clients,90.1,NA
2018-07,Manitoba,Business clients,93.2,NA
2018-07,Saskatchewan,"Total, all client groups",82,NA
2018-07,Saskatchewan,Leisure clients,78.9,NA
2018-07,Saskatchewan,Business clients,84.9,NA
2018-07,Alberta,"Total, all client groups",106.4,NA
2018-07,Alberta,Leisure clients,111.8,NA
2018-07,Alberta,Business clients,102.8,NA
2018-07,British Columbia Region,"Total, all client groups",163.8,NA
2018-07,British Columbia Region,Leisure clients,172.2,NA
2018-07,British Columbia Region,Business clients,153.1,NA
2018-07,British Columbia,"Total, all client groups",163.8,NA
2018-07,British Columbia,Leisure clients,172.2,NA
2018-07,British Columbia,Business clients,153.1,NA
2018-07,Territories,"Total, all client groups",117.2,NA
2018-07,Territories,Leisure clients,118.1,NA
2018-07,Territories,Business clients,116.2,NA
2018-07,Yukon,"Total, all client groups",127.1,NA
2018-07,Yukon,Leisure clients,126,NA
2018-07,Yukon,Business clients,128.2,NA
2018-07,Northwest Territories,"Total, all client groups",103.3,NA
2018-07,Northwest Territories,Leisure clients,109.5,NA
2018-07,Northwest Territories,Business clients,100.9,NA
2018-07,Nunavut,"Total, all client groups",123.1,NA
2018-07,Nunavut,Leisure clients,121.1,NA
2018-07,Nunavut,Business clients,121.9,NA
2018-08,Canada,"Total, all client groups",126.4,NA
2018-08,Canada,Leisure clients,131.1,NA
2018-08,Canada,Business clients,121.9,NA
2018-08,Atlantic Region,"Total, all client groups",129.1,NA
2018-08,Atlantic Region,Leisure clients,130,NA
2018-08,Atlantic Region,Business clients,128.3,NA
2018-08,Newfoundland and Labrador,"Total, all client groups",99.5,NA
2018-08,Newfoundland and Labrador,Leisure clients,98.1,NA
2018-08,Newfoundland and Labrador,Business clients,100.5,NA
2018-08,Prince Edward Island,"Total, all client groups",149,NA
2018-08,Prince Edward Island,Leisure clients,140.4,NA
2018-08,Prince Edward Island,Business clients,168.3,NA
2018-08,Nova Scotia,"Total, all client groups",139.4,NA
2018-08,Nova Scotia,Leisure clients,135.4,NA
2018-08,Nova Scotia,Business clients,143.3,NA
2018-08,New Brunswick,"Total, all client groups",131.4,NA
2018-08,New Brunswick,Leisure clients,142.6,NA
2018-08,New Brunswick,Business clients,124,NA
2018-08,Quebec Region,"Total, all client groups",125.2,NA
2018-08,Quebec Region,Leisure clients,123.3,NA
2018-08,Quebec Region,Business clients,127.4,NA
2018-08,Quebec,"Total, all client groups",125.2,NA
2018-08,Quebec,Leisure clients,123.3,NA
2018-08,Quebec,Business clients,127.4,NA
2018-08,Ontario Region,"Total, all client groups",125.5,NA
2018-08,Ontario Region,Leisure clients,131.3,NA
2018-08,Ontario Region,Business clients,120.2,NA
2018-08,Ontario,"Total, all client groups",125.5,NA
2018-08,Ontario,Leisure clients,131.3,NA
2018-08,Ontario,Business clients,120.2,NA
2018-08,Prairie Region,"Total, all client groups",99.3,NA
2018-08,Prairie Region,Leisure clients,103.4,NA
2018-08,Prairie Region,Business clients,96.1,NA
2018-08,Manitoba,"Total, all client groups",92.3,NA
2018-08,Manitoba,Leisure clients,92.6,NA
2018-08,Manitoba,Business clients,92.7,NA
2018-08,Saskatchewan,"Total, all client groups",80.2,NA
2018-08,Saskatchewan,Leisure clients,77.3,NA
2018-08,Saskatchewan,Business clients,82.9,NA
2018-08,Alberta,"Total, all client groups",106.1,NA
2018-08,Alberta,Leisure clients,115.2,NA
2018-08,Alberta,Business clients,99.9,NA
2018-08,British Columbia Region,"Total, all client groups",167.5,NA
2018-08,British Columbia Region,Leisure clients,169.2,NA
2018-08,British Columbia Region,Business clients,165.8,NA
2018-08,British Columbia,"Total, all client groups",167.5,NA
2018-08,British Columbia,Leisure clients,169.2,NA
2018-08,British Columbia,Business clients,165.8,NA
2018-08,Territories,"Total, all client groups",120.5,NA
2018-08,Territories,Leisure clients,122.1,NA
2018-08,Territories,Business clients,118.8,NA
2018-08,Yukon,"Total, all client groups",128.1,NA
2018-08,Yukon,Leisure clients,128,NA
2018-08,Yukon,Business clients,128.2,NA
2018-08,Northwest Territories,"Total, all client groups",107.9,NA
2018-08,Northwest Territories,Leisure clients,116.6,NA
2018-08,Northwest Territories,Business clients,104,NA
2018-08,Nunavut,"Total, all client groups",129.2,NA
2018-08,Nunavut,Leisure clients,126,NA
2018-08,Nunavut,Business clients,128.9,NA
2018-09,Canada,"Total, all client groups",118.3,NA
2018-09,Canada,Leisure clients,121.2,NA
2018-09,Canada,Business clients,115.8,NA
2018-09,Atlantic Region,"Total, all client groups",119.8,NA
2018-09,Atlantic Region,Leisure clients,116.2,NA
2018-09,Atlantic Region,Business clients,122.9,NA
2018-09,Newfoundland and Labrador,"Total, all client groups",101.9,NA
2018-09,Newfoundland and Labrador,Leisure clients,100.7,NA
2018-09,Newfoundland and Labrador,Business clients,102.6,NA
2018-09,Prince Edward Island,"Total, all client groups",125.5,NA
2018-09,Prince Edward Island,Leisure clients,116.4,NA
2018-09,Prince Edward Island,Business clients,145.8,NA
2018-09,Nova Scotia,"Total, all client groups",129.7,NA
2018-09,Nova Scotia,Leisure clients,118.5,NA
2018-09,Nova Scotia,Business clients,140.1,NA
2018-09,New Brunswick,"Total, all client groups",116.3,NA
2018-09,New Brunswick,Leisure clients,124.1,NA
2018-09,New Brunswick,Business clients,111.1,NA
2018-09,Quebec Region,"Total, all client groups",122.3,NA
2018-09,Quebec Region,Leisure clients,119.7,NA
2018-09,Quebec Region,Business clients,125.1,NA
2018-09,Quebec,"Total, all client groups",122.3,NA
2018-09,Quebec,Leisure clients,119.7,NA
2018-09,Quebec,Business clients,125.1,NA
2018-09,Ontario Region,"Total, all client groups",122.8,NA
2018-09,Ontario Region,Leisure clients,126.9,NA
2018-09,Ontario Region,Business clients,119.3,NA
2018-09,Ontario,"Total, all client groups",122.8,NA
2018-09,Ontario,Leisure clients,126.9,NA
2018-09,Ontario,Business clients,119.3,NA
2018-09,Prairie Region,"Total, all client groups",97.9,NA
2018-09,Prairie Region,Leisure clients,98.6,NA
2018-09,Prairie Region,Business clients,97.7,NA
2018-09,Manitoba,"Total, all client groups",90.4,NA
2018-09,Manitoba,Leisure clients,88.4,NA
2018-09,Manitoba,Business clients,94.3,NA
2018-09,Saskatchewan,"Total, all client groups",80.6,NA
2018-09,Saskatchewan,Leisure clients,76.3,NA
2018-09,Saskatchewan,Business clients,84.4,NA
2018-09,Alberta,"Total, all client groups",104.5,NA
2018-09,Alberta,Leisure clients,109.1,NA
2018-09,Alberta,Business clients,101.4,NA
2018-09,British Columbia Region,"Total, all client groups",139.1,NA
2018-09,British Columbia Region,Leisure clients,143.7,NA
2018-09,British Columbia Region,Business clients,133.4,NA
2018-09,British Columbia,"Total, all client groups",139.1,NA
2018-09,British Columbia,Leisure clients,143.7,NA
2018-09,British Columbia,Business clients,133.4,NA
2018-09,Territories,"Total, all client groups",115.2,NA
2018-09,Territories,Leisure clients,115.8,NA
2018-09,Territories,Business clients,114.4,NA
2018-09,Yukon,"Total, all client groups",117.5,NA
2018-09,Yukon,Leisure clients,116.7,NA
2018-09,Yukon,Business clients,118.4,NA
2018-09,Northwest Territories,"Total, all client groups",106.6,NA
2018-09,Northwest Territories,Leisure clients,115.1,NA
2018-09,Northwest Territories,Business clients,102.9,NA
2018-09,Nunavut,"Total, all client groups",128.5,NA
2018-09,Nunavut,Leisure clients,125.6,NA
2018-09,Nunavut,Business clients,127.9,NA
2018-10,Canada,"Total, all client groups",107.3,NA
2018-10,Canada,Leisure clients,107.1,NA
2018-10,Canada,Business clients,107.9,NA
2018-10,Atlantic Region,"Total, all client groups",103.6,NA
2018-10,Atlantic Region,Leisure clients,102.1,NA
2018-10,Atlantic Region,Business clients,104.8,NA
2018-10,Newfoundland and Labrador,"Total, all client groups",82.3,NA
2018-10,Newfoundland and Labrador,Leisure clients,80.9,NA
2018-10,Newfoundland and Labrador,Business clients,83.2,NA
2018-10,Prince Edward Island,"Total, all client groups",96.7,NA
2018-10,Prince Edward Island,Leisure clients,92.2,NA
2018-10,Prince Edward Island,Business clients,106.8,NA
2018-10,Nova Scotia,"Total, all client groups",111.4,NA
2018-10,Nova Scotia,Leisure clients,105.7,NA
2018-10,Nova Scotia,Business clients,116.8,NA
2018-10,New Brunswick,"Total, all client groups",112.7,NA
2018-10,New Brunswick,Leisure clients,121.6,NA
2018-10,New Brunswick,Business clients,106.9,NA
2018-10,Quebec Region,"Total, all client groups",116.8,NA
2018-10,Quebec Region,Leisure clients,110.1,NA
2018-10,Quebec Region,Business clients,124.3,NA
2018-10,Quebec,"Total, all client groups",116.8,NA
2018-10,Quebec,Leisure clients,110.1,NA
2018-10,Quebec,Business clients,124.3,NA
2018-10,Ontario Region,"Total, all client groups",115.1,NA
2018-10,Ontario Region,Leisure clients,115.7,NA
2018-10,Ontario Region,Business clients,114.9,NA
2018-10,Ontario,"Total, all client groups",115.1,NA
2018-10,Ontario,Leisure clients,115.7,NA
2018-10,Ontario,Business clients,114.9,NA
2018-10,Prairie Region,"Total, all client groups",91.4,NA
2018-10,Prairie Region,Leisure clients,92.1,NA
2018-10,Prairie Region,Business clients,91.1,NA
2018-10,Manitoba,"Total, all client groups",94.6,NA
2018-10,Manitoba,Leisure clients,93.2,NA
2018-10,Manitoba,Business clients,97.5,NA
2018-10,Saskatchewan,"Total, all client groups",81.4,NA
2018-10,Saskatchewan,Leisure clients,77.9,NA
2018-10,Saskatchewan,Business clients,84.5,NA
2018-10,Alberta,"Total, all client groups",93.4,NA
2018-10,Alberta,Leisure clients,96.3,NA
2018-10,Alberta,Business clients,91.6,NA
2018-10,British Columbia Region,"Total, all client groups",114.5,NA
2018-10,British Columbia Region,Leisure clients,113.8,NA
2018-10,British Columbia Region,Business clients,115.7,NA
2018-10,British Columbia,"Total, all client groups",114.5,NA
2018-10,British Columbia,Leisure clients,113.8,NA
2018-10,British Columbia,Business clients,115.7,NA
2018-10,Territories,"Total, all client groups",112,NA
2018-10,Territories,Leisure clients,113,NA
2018-10,Territories,Business clients,111,NA
2018-10,Yukon,"Total, all client groups",110.6,NA
2018-10,Yukon,Leisure clients,110.4,NA
2018-10,Yukon,Business clients,110.7,NA
2018-10,Northwest Territories,"Total, all client groups",107.2,NA
2018-10,Northwest Territories,Leisure clients,116.1,NA
2018-10,Northwest Territories,Business clients,103.2,NA
2018-10,Nunavut,"Total, all client groups",126.5,NA
2018-10,Nunavut,Leisure clients,126,NA
2018-10,Nunavut,Business clients,124,NA
2018-11,Canada,"Total, all client groups",98.1,NA
2018-11,Canada,Leisure clients,97.5,NA
2018-11,Canada,Business clients,99,NA
2018-11,Atlantic Region,"Total, all client groups",98.2,NA
2018-11,Atlantic Region,Leisure clients,100.5,NA
2018-11,Atlantic Region,Business clients,96.3,NA
2018-11,Newfoundland and Labrador,"Total, all client groups",79,NA
2018-11,Newfoundland and Labrador,Leisure clients,76.6,NA
2018-11,Newfoundland and Labrador,Business clients,80.6,NA
2018-11,Prince Edward Island,"Total, all client groups",95.4,NA
2018-11,Prince Edward Island,Leisure clients,93.8,NA
2018-11,Prince Edward Island,Business clients,99.1,NA
2018-11,Nova Scotia,"Total, all client groups",101.6,NA
2018-11,Nova Scotia,Leisure clients,101.2,NA
2018-11,Nova Scotia,Business clients,102.1,NA
2018-11,New Brunswick,"Total, all client groups",110.9,NA
2018-11,New Brunswick,Leisure clients,126.1,NA
2018-11,New Brunswick,Business clients,100.8,NA
2018-11,Quebec Region,"Total, all client groups",96.8,NA
2018-11,Quebec Region,Leisure clients,91.3,NA
2018-11,Quebec Region,Business clients,103,NA
2018-11,Quebec,"Total, all client groups",96.8,NA
2018-11,Quebec,Leisure clients,91.3,NA
2018-11,Quebec,Business clients,103,NA
2018-11,Ontario Region,"Total, all client groups",105.2,NA
2018-11,Ontario Region,Leisure clients,103.7,NA
2018-11,Ontario Region,Business clients,107,NA
2018-11,Ontario,"Total, all client groups",105.2,NA
2018-11,Ontario,Leisure clients,103.7,NA
2018-11,Ontario,Business clients,107,NA
2018-11,Prairie Region,"Total, all client groups",88.1,NA
2018-11,Prairie Region,Leisure clients,89.2,NA
2018-11,Prairie Region,Business clients,87.5,NA
2018-11,Manitoba,"Total, all client groups",92,NA
2018-11,Manitoba,Leisure clients,88.3,NA
2018-11,Manitoba,Business clients,98.4,NA
2018-11,Saskatchewan,"Total, all client groups",81,NA
2018-11,Saskatchewan,Leisure clients,79,NA
2018-11,Saskatchewan,Business clients,82.9,NA
2018-11,Alberta,"Total, all client groups",89.3,NA
2018-11,Alberta,Leisure clients,93,NA
2018-11,Alberta,Business clients,86.8,NA
2018-11,British Columbia Region,"Total, all client groups",103.1,NA
2018-11,British Columbia Region,Leisure clients,102.9,NA
2018-11,British Columbia Region,Business clients,103.7,NA
2018-11,British Columbia,"Total, all client groups",103.1,NA
2018-11,British Columbia,Leisure clients,102.9,NA
2018-11,British Columbia,Business clients,103.7,NA
2018-11,Territories,"Total, all client groups",108,NA
2018-11,Territories,Leisure clients,106.4,NA
2018-11,Territories,Business clients,109.4,NA
2018-11,Yukon,"Total, all client groups",102.7,NA
2018-11,Yukon,Leisure clients,99.1,NA
2018-11,Yukon,Business clients,107,NA
2018-11,Northwest Territories,"Total, all client groups",106.5,NA
2018-11,Northwest Territories,Leisure clients,114.9,NA
2018-11,Northwest Territories,Business clients,102.7,NA
2018-11,Nunavut,"Total, all client groups",125.2,NA
2018-11,Nunavut,Leisure clients,123.2,NA
2018-11,Nunavut,Business clients,124,NA
2018-12,Canada,"Total, all client groups",92.2,NA
2018-12,Canada,Leisure clients,92.5,NA
2018-12,Canada,Business clients,92.3,NA
2018-12,Atlantic Region,"Total, all client groups",88.2,NA
2018-12,Atlantic Region,Leisure clients,87.7,NA
2018-12,Atlantic Region,Business clients,88.5,NA
2018-12,Newfoundland and Labrador,"Total, all client groups",74,NA
2018-12,Newfoundland and Labrador,Leisure clients,70.1,NA
2018-12,Newfoundland and Labrador,Business clients,76.7,NA
2018-12,Prince Edward Island,"Total, all client groups",92.6,NA
2018-12,Prince Edward Island,Leisure clients,89,NA
2018-12,Prince Edward Island,Business clients,100.6,NA
2018-12,Nova Scotia,"Total, all client groups",85.8,NA
2018-12,Nova Scotia,Leisure clients,81.3,NA
2018-12,Nova Scotia,Business clients,90,NA
2018-12,New Brunswick,"Total, all client groups",101.8,NA
2018-12,New Brunswick,Leisure clients,114.7,NA
2018-12,New Brunswick,Business clients,93.2,NA
2018-12,Quebec Region,"Total, all client groups",95,NA
2018-12,Quebec Region,Leisure clients,92.3,NA
2018-12,Quebec Region,Business clients,98.1,NA
2018-12,Quebec,"Total, all client groups",95,NA
2018-12,Quebec,Leisure clients,92.3,NA
2018-12,Quebec,Business clients,98.1,NA
2018-12,Ontario Region,"Total, all client groups",91.8,NA
2018-12,Ontario Region,Leisure clients,90.7,NA
2018-12,Ontario Region,Business clients,93.2,NA
2018-12,Ontario,"Total, all client groups",91.8,NA
2018-12,Ontario,Leisure clients,90.7,NA
2018-12,Ontario,Business clients,93.2,NA
2018-12,Prairie Region,"Total, all client groups",85.1,NA
2018-12,Prairie Region,Leisure clients,85.8,NA
2018-12,Prairie Region,Business clients,84.9,NA
2018-12,Manitoba,"Total, all client groups",87.8,NA
2018-12,Manitoba,Leisure clients,85.2,NA
2018-12,Manitoba,Business clients,92.6,NA
2018-12,Saskatchewan,"Total, all client groups",76,NA
2018-12,Saskatchewan,Leisure clients,71.5,NA
2018-12,Saskatchewan,Business clients,80,NA
2018-12,Alberta,"Total, all client groups",87.1,NA
2018-12,Alberta,Leisure clients,90.6,NA
2018-12,Alberta,Business clients,84.9,NA
2018-12,British Columbia Region,"Total, all client groups",102.4,NA
2018-12,British Columbia Region,Leisure clients,104,NA
2018-12,British Columbia Region,Business clients,100.7,NA
2018-12,British Columbia,"Total, all client groups",102.4,NA
2018-12,British Columbia,Leisure clients,104,NA
2018-12,British Columbia,Business clients,100.7,NA
2018-12,Territories,"Total, all client groups",107.1,NA
2018-12,Territories,Leisure clients,105.8,NA
2018-12,Territories,Business clients,108.2,NA
2018-12,Yukon,"Total, all client groups",101.4,NA
2018-12,Yukon,Leisure clients,99.1,NA
2018-12,Yukon,Business clients,104.1,NA
2018-12,Northwest Territories,"Total, all client groups",106.1,NA
2018-12,Northwest Territories,Leisure clients,114.1,NA
2018-12,Northwest Territories,Business clients,102.6,NA
2018-12,Nunavut,"Total, all client groups",124.1,NA
2018-12,Nunavut,Leisure clients,120.6,NA
2018-12,Nunavut,Business clients,124.1,NA
2019-01,Canada,"Total, all client groups",95,NA
2019-01,Canada,Leisure clients,95.3,NA
2019-01,Canada,Business clients,94.9,NA
2019-01,Atlantic Region,"Total, all client groups",89.5,NA
2019-01,Atlantic Region,Leisure clients,90.2,NA
2019-01,Atlantic Region,Business clients,88.8,NA
2019-01,Newfoundland and Labrador,"Total, all client groups",75.1,NA
2019-01,Newfoundland and Labrador,Leisure clients,71.8,NA
2019-01,Newfoundland and Labrador,Business clients,77.4,NA
2019-01,Prince Edward Island,"Total, all client groups",91.4,NA
2019-01,Prince Edward Island,Leisure clients,88.5,NA
2019-01,Prince Edward Island,Business clients,97.8,NA
2019-01,Nova Scotia,"Total, all client groups",88.4,NA
2019-01,Nova Scotia,Leisure clients,84.2,NA
2019-01,Nova Scotia,Business clients,92.3,NA
2019-01,New Brunswick,"Total, all client groups",102.3,NA
